sid,case,feature,align,win_start,win_end,win_center_ms,win_center_stim_aligned_ms,peak_time_ms,peak_time_stim_aligned_ms,win_len_ms,reaction_time_ms
20230710,case_i,C,sacc,-40.00000000000002,9.99999999999998,-15.000000000000021,287.34999999993306,-30.00000026077032,272.34999973916274,50.0,302.34999999993306
20230710,case_i,S,sacc,-20.00000000000002,29.999999999999982,4.9999999999999805,307.34999999993306,-10.000000009313226,292.34999999061984,50.0,302.34999999993306
20230710,case_ii,C,sacc,-2.0816681711721685e-14,49.99999999999998,24.99999999999998,327.34999999993306,30.00000026077032,332.3500002607034,50.0,302.34999999993306
20230710,case_ii,S,sacc,-20.00000000000002,29.999999999999982,4.9999999999999805,307.34999999993306,10.000000009313226,312.3500000092463,50.0,302.34999999993306
20230710,case_iii,C,sacc,-2.0816681711721685e-14,49.99999999999998,24.99999999999998,327.34999999993306,30.00000026077032,332.3500002607034,50.0,302.34999999993306
20230710,case_iii,S,sacc,-20.00000000000002,29.999999999999982,4.9999999999999805,307.34999999993306,10.000000009313226,312.3500000092463,50.0,302.34999999993306
20230710,case_iv,C,stim,420.0000000000001,470.00000000000006,445.0000000000001,445.0000000000001,450.00000298023224,450.00000298023224,49.99999999999994,302.34999999993306
20230710,case_iv,S,sacc,-20.00000000000002,29.999999999999982,4.9999999999999805,307.34999999993306,-10.000000009313226,292.34999999061984,50.0,302.34999999993306
20230710,case_v,C,stim,360.00000000000006,410.00000000000006,385.00000000000006,385.00000000000006,409.9999964237213,409.9999964237213,50.0,302.34999999993306
20230710,case_v,S,sacc,-20.00000000000002,29.999999999999982,4.9999999999999805,307.34999999993306,10.000000009313226,312.3500000092463,50.0,302.34999999993306
20230710,case_vi,C,stim,380.00000000000006,430.00000000000006,405.00000000000006,405.00000000000006,409.9999964237213,409.9999964237213,50.0,302.34999999993306
20230710,case_vi,S,sacc,-20.00000000000002,29.999999999999982,4.9999999999999805,307.34999999993306,-10.000000009313226,292.34999999061984,50.0,302.34999999993306
20231025,case_i,C,sacc,-2.0816681711721685e-14,49.99999999999998,24.99999999999998,302.79999999984284,30.00000026077032,307.80000026061316,50.0,277.79999999984284
20231025,case_i,S,sacc,-140.00000000000003,9.999999999999954,-65.00000000000004,212.79999999984278,-80.0000000745058,197.79999992533703,149.99999999999997,277.79999999984284
20231025,case_ii,C,sacc,-2.0816681711721685e-14,49.99999999999998,24.99999999999998,302.79999999984284,20.000000251457095,297.80000025129993,50.0,277.79999999984284
20231025,case_ii,S,sacc,-100.00000000000003,49.999999999999964,-25.000000000000032,252.7999999998428,49.999999813735485,327.7999998135783,150.0,277.79999999984284
20231025,case_iii,C,sacc,-80.00000000000003,-30.00000000000003,-55.00000000000003,222.7999999998428,-60.00000052154064,217.7999994783022,50.0,277.79999999984284
20231025,case_iii,S,sacc,-100.00000000000003,49.999999999999964,-25.000000000000032,252.7999999998428,49.999999813735485,327.7999998135783,150.0,277.79999999984284
20231025,case_iv,C,stim,259.99999999999994,309.99999999999994,284.99999999999994,284.99999999999994,280.0000011920929,280.0000011920929,50.0,277.79999999984284
20231025,case_iv,S,sacc,-140.00000000000003,9.999999999999954,-65.00000000000004,212.79999999984278,-80.0000000745058,197.79999992533703,149.99999999999997,277.79999999984284
20231025,case_v,C,stim,259.99999999999994,309.99999999999994,284.99999999999994,284.99999999999994,269.99999582767487,269.99999582767487,50.0,277.79999999984284
20231025,case_v,S,sacc,-100.00000000000003,49.999999999999964,-25.000000000000032,252.7999999998428,49.999999813735485,327.7999998135783,150.0,277.79999999984284
20231025,case_vi,C,stim,259.99999999999994,309.99999999999994,284.99999999999994,284.99999999999994,269.99999582767487,269.99999582767487,50.0,277.79999999984284
20231025,case_vi,S,sacc,-140.00000000000003,9.999999999999954,-65.00000000000004,212.79999999984278,-80.0000000745058,197.79999992533703,149.99999999999997,277.79999999984284
20231103,case_i,C,sacc,-100.00000000000003,49.999999999999964,-25.000000000000032,173.2250000000931,10.000000009313226,208.22500000940636,150.0,198.22500000009313
20231103,case_i,S,sacc,-60.00000000000003,39.99999999999998,-10.000000000000025,188.2250000000931,20.000000251457095,218.22500025155023,100.0,198.22500000009313
20231103,case_ii,C,sacc,-20.00000000000002,29.999999999999982,4.9999999999999805,203.2250000000931,20.000000251457095,218.22500025155023,50.0,198.22500000009313
20231103,case_ii,S,sacc,-2.0816681711721685e-14,49.99999999999998,24.99999999999998,223.2250000000931,49.999999813735485,248.22499981382862,50.0,198.22500000009313
20231103,case_iii,C,sacc,-2.0816681711721685e-14,49.99999999999998,24.99999999999998,223.2250000000931,49.999999813735485,248.22499981382862,50.0,198.22500000009313
20231103,case_iii,S,sacc,-2.0816681711721685e-14,49.99999999999998,24.99999999999998,223.2250000000931,49.999999813735485,248.22499981382862,50.0,198.22500000009313
20231103,case_iv,C,stim,259.99999999999994,309.99999999999994,284.99999999999994,284.99999999999994,269.99999582767487,269.99999582767487,50.0,198.22500000009313
20231103,case_iv,S,sacc,-60.00000000000003,39.99999999999998,-10.000000000000025,188.2250000000931,20.000000251457095,218.22500025155023,100.0,198.22500000009313
20231103,case_v,C,stim,239.99999999999997,290.0,265.0,265.0,289.99999165534973,289.99999165534973,50.00000000000003,198.22500000009313
20231103,case_v,S,sacc,-2.0816681711721685e-14,49.99999999999998,24.99999999999998,223.2250000000931,49.999999813735485,248.22499981382862,50.0,198.22500000009313
20231103,case_vi,C,stim,320.0,470.0,395.0,395.0,400.0000059604645,400.0000059604645,150.0,198.22500000009313
20231103,case_vi,S,sacc,-60.00000000000003,39.99999999999998,-10.000000000000025,188.2250000000931,20.000000251457095,218.22500025155023,100.0,198.22500000009313
20231109,case_i,C,sacc,-60.00000000000003,-10.000000000000023,-35.00000000000003,267.72500000000946,-20.000000251457095,282.72499974855236,50.00000000000001,302.72500000000946
20231109,case_i,S,sacc,-20.00000000000002,29.999999999999982,4.9999999999999805,307.72500000000946,10.000000009313226,312.7250000093227,50.0,302.72500000000946
20231109,case_ii,C,sacc,-40.00000000000002,9.99999999999998,-15.000000000000021,287.72500000000946,-20.000000251457095,282.72499974855236,50.0,302.72500000000946
20231109,case_ii,S,sacc,-60.00000000000003,39.99999999999998,-10.000000000000025,292.72500000000946,-40.0000000372529,262.72499996275656,100.0,302.72500000000946
20231109,case_iii,C,sacc,-20.00000000000002,29.999999999999982,4.9999999999999805,307.72500000000946,0.0,302.72500000000946,50.0,302.72500000000946
20231109,case_iii,S,sacc,-2.0816681711721685e-14,49.99999999999998,24.99999999999998,327.72500000000946,49.999999813735485,352.72499981374494,50.0,302.72500000000946
20231109,case_iv,C,stim,279.99999999999994,329.99999999999994,304.99999999999994,304.99999999999994,299.99999701976776,299.99999701976776,50.0,302.72500000000946
20231109,case_iv,S,sacc,-20.00000000000002,29.999999999999982,4.9999999999999805,307.72500000000946,10.000000009313226,312.7250000093227,50.0,302.72500000000946
20231109,case_v,C,stim,279.99999999999994,329.99999999999994,304.99999999999994,304.99999999999994,299.99999701976776,299.99999701976776,50.0,302.72500000000946
20231109,case_v,S,sacc,-60.00000000000003,39.99999999999998,-10.000000000000025,292.72500000000946,-40.0000000372529,262.72499996275656,100.0,302.72500000000946
20231109,case_vi,C,stim,259.99999999999994,309.99999999999994,284.99999999999994,284.99999999999994,280.0000011920929,280.0000011920929,50.0,302.72500000000946
20231109,case_vi,S,sacc,-20.00000000000002,29.999999999999982,4.9999999999999805,307.72500000000946,10.000000009313226,312.7250000093227,50.0,302.72500000000946
20231121,case_i,C,sacc,-20.00000000000002,29.999999999999982,4.9999999999999805,279.14999999928114,-10.000000009313226,264.1499999899679,50.0,274.14999999928114
20231121,case_i,S,sacc,-100.00000000000003,49.999999999999964,-25.000000000000032,249.1499999992811,-10.000000009313226,264.1499999899679,150.0,274.14999999928114
20231121,case_ii,C,sacc,-2.0816681711721685e-14,49.99999999999998,24.99999999999998,299.14999999928114,49.999999813735485,324.1499998130166,50.0,274.14999999928114
20231121,case_ii,S,sacc,-20.00000000000002,29.999999999999982,4.9999999999999805,279.14999999928114,10.000000009313226,284.15000000859436,50.0,274.14999999928114
20231121,case_iii,C,sacc,-2.0816681711721685e-14,49.99999999999998,24.99999999999998,299.14999999928114,49.999999813735485,324.1499998130166,50.0,274.14999999928114
20231121,case_iii,S,sacc,-20.00000000000002,29.999999999999982,4.9999999999999805,279.14999999928114,-10.000000009313226,264.1499999899679,50.0,274.14999999928114
20231121,case_iv,C,stim,259.99999999999994,360.0,310.0,310.0,280.0000011920929,280.0000011920929,100.00000000000006,274.14999999928114
20231121,case_iv,S,sacc,-100.00000000000003,49.999999999999964,-25.000000000000032,249.1499999992811,-10.000000009313226,264.1499999899679,150.0,274.14999999928114
20231121,case_v,C,stim,219.99999999999997,269.99999999999994,244.99999999999994,244.99999999999994,259.99999046325684,259.99999046325684,49.99999999999997,274.14999999928114
20231121,case_v,S,sacc,-20.00000000000002,29.999999999999982,4.9999999999999805,279.14999999928114,10.000000009313226,284.15000000859436,50.0,274.14999999928114
20231121,case_vi,C,stim,279.99999999999994,329.99999999999994,304.99999999999994,304.99999999999994,310.0000023841858,310.0000023841858,50.0,274.14999999928114
20231121,case_vi,S,sacc,-100.00000000000003,49.999999999999964,-25.000000000000032,249.1499999992811,-10.000000009313226,264.1499999899679,150.0,274.14999999928114
20231123,case_i,C,sacc,-20.00000000000002,29.999999999999982,4.9999999999999805,271.54999999982465,-10.000000009313226,256.5499999905114,50.0,266.54999999982465
20231123,case_i,S,sacc,-2.0816681711721685e-14,49.99999999999998,24.99999999999998,291.54999999982465,49.999999813735485,316.54999981356013,50.0,266.54999999982465
20231123,case_ii,C,sacc,-20.00000000000002,29.999999999999982,4.9999999999999805,271.54999999982465,-10.000000009313226,256.5499999905114,50.0,266.54999999982465
20231123,case_ii,S,sacc,-20.00000000000002,29.999999999999982,4.9999999999999805,271.54999999982465,20.000000251457095,286.55000025128174,50.0,266.54999999982465
20231123,case_iii,C,sacc,-40.00000000000002,9.99999999999998,-15.000000000000021,251.54999999982462,-10.000000009313226,256.5499999905114,50.0,266.54999999982465
20231123,case_iii,S,sacc,-20.00000000000002,29.999999999999982,4.9999999999999805,271.54999999982465,10.000000009313226,276.5500000091379,50.0,266.54999999982465
20231123,case_iv,C,stim,199.99999999999997,300.0,250.0,250.0,259.99999046325684,259.99999046325684,100.00000000000003,266.54999999982465
20231123,case_iv,S,sacc,-2.0816681711721685e-14,49.99999999999998,24.99999999999998,291.54999999982465,49.999999813735485,316.54999981356013,50.0,266.54999999982465
20231123,case_v,C,stim,239.99999999999997,339.99999999999994,289.99999999999994,289.99999999999994,269.99999582767487,269.99999582767487,99.99999999999997,266.54999999982465
20231123,case_v,S,sacc,-20.00000000000002,29.999999999999982,4.9999999999999805,271.54999999982465,20.000000251457095,286.55000025128174,50.0,266.54999999982465
20231123,case_vi,C,stim,279.99999999999994,329.99999999999994,304.99999999999994,304.99999999999994,299.99999701976776,299.99999701976776,50.0,266.54999999982465
20231123,case_vi,S,sacc,-2.0816681711721685e-14,49.99999999999998,24.99999999999998,291.54999999982465,49.999999813735485,316.54999981356013,50.0,266.54999999982465
20231130,case_ii,C,sacc,-80.00000000000003,19.999999999999975,-30.00000000000003,158.20000000005163,10.000000009313226,198.20000000936489,100.0,188.20000000005166
20231130,case_ii,S,sacc,-100.00000000000003,49.999999999999964,-25.000000000000032,163.20000000005163,0.0,188.20000000005166,150.0,188.20000000005166
20231130,case_iii,C,sacc,-80.00000000000003,19.999999999999975,-30.00000000000003,158.20000000005163,0.0,188.20000000005166,100.0,188.20000000005166
20231130,case_iii,S,sacc,-60.00000000000003,39.99999999999998,-10.000000000000025,178.20000000005163,0.0,188.20000000005166,100.0,188.20000000005166
20231130,case_v,C,stim,199.99999999999997,350.0,275.0,275.0,349.9999940395355,349.9999940395355,150.00000000000003,188.20000000005166
20231130,case_v,S,sacc,-100.00000000000003,49.999999999999964,-25.000000000000032,163.20000000005163,0.0,188.20000000005166,150.0,188.20000000005166
20231130,case_vi,C,stim,180.0,430.0,305.0,305.0,280.0000011920929,280.0000011920929,250.0,188.20000000005166
20231205,case_ii,C,sacc,-20.00000000000002,29.999999999999982,4.9999999999999805,199.21249999959397,-10.000000009313226,184.21249999028078,50.0,194.212499999594
20231205,case_ii,S,sacc,-20.00000000000002,29.999999999999982,4.9999999999999805,199.21249999959397,-10.000000009313226,184.21249999028078,50.0,194.212499999594
20231205,case_iii,C,sacc,-20.00000000000002,29.999999999999982,4.9999999999999805,199.21249999959397,10.000000009313226,204.21250000890723,50.0,194.212499999594
20231205,case_iii,S,sacc,-20.00000000000002,29.999999999999982,4.9999999999999805,199.21249999959397,-10.000000009313226,184.21249999028078,50.0,194.212499999594
20231205,case_v,C,stim,279.99999999999994,329.99999999999994,304.99999999999994,304.99999999999994,319.9999928474426,319.9999928474426,50.0,194.212499999594
20231205,case_v,S,sacc,-20.00000000000002,29.999999999999982,4.9999999999999805,199.21249999959397,-10.000000009313226,184.21249999028078,50.0,194.212499999594
20231205,case_vi,C,stim,279.99999999999994,329.99999999999994,304.99999999999994,304.99999999999994,329.99999821186066,329.99999821186066,50.0,194.212499999594
